Type,Invoice Code,Invoice Date,Brand Name,Product Code,Qty,Unit Price,Price Before Discount,Price After Discount,Cost,GP,GP Before Disc,Currency
IV,2972520,2018-09-06,Acronis Asia Pte Ltd,SPQBMSENS,1,10000.00,10000.00,10000.00,7537.50,2462.50,2462.50,Thai Baht
IV,2972565,2018-09-06,Red Hat,RH00004RN,4,22800.00,91200.00,91200.00,88596.00,2604.00,2604.00,Thai Baht
IV,2972565,2018-09-06,Red Hat,RH00004RN,2,22800.00,45600.00,45600.00,44298.00,1302.00,1302.00,Thai Baht
IV,2972637,2018-09-06,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,283.39,32.61,32.61,Thai Baht
IV,2972637,2018-09-06,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,354.24,40.76,40.76,Thai Baht
IV,2972638,2018-09-06,Red Hat,RH00004RN,7,31800.00,222600.00,222600.00,206725.54,15874.46,15874.46,Thai Baht
IV,2972639,2018-09-06,Veritas,13670-M0008,1,23840.00,23840.00,23840.00,22027.82,1812.18,1812.18,Thai Baht
IV,2972639,2018-09-06,Veritas,13112-M0008,1,23840.00,23840.00,23840.00,22027.82,1812.18,1812.18,Thai Baht
IV,2972678,2018-09-06,VMware VSPP,VSPP-360-RENT,1,13400.00,13400.00,13400.00,10154.88,3245.12,3245.12,Thai Baht
IV,2972678,2018-09-06,VMware VSPP,VSPP-360-1-RENT,137,37.00,5069.00,5069.00,3864.49,1204.51,1204.51,Thai Baht
IV,2972693,2018-09-06,Veritas,13670-M0008,1,23840.00,23840.00,23840.00,22027.82,1812.18,1812.18,Thai Baht
IV,2972693,2018-09-06,Veritas,13131-M0008,2,14210.00,28420.00,28420.00,26263.62,2156.38,2156.38,Thai Baht
IV,2972697,2018-09-06,Red Hat,RH00003RN,5,41800.00,209000.00,209000.00,198235.00,10765.00,10765.00,Thai Baht
IV,2972697,2018-09-06,Red Hat,RH00003RN,1,41800.00,41800.00,41800.00,39647.00,2153.00,2153.00,Thai Baht
IV,2972714,2018-09-06,VMware VSPP,VSPP-360-RENT,1,13400.00,13400.00,13400.00,10154.88,3245.12,3245.12,Thai Baht
IV,2972714,2018-09-06,VMware VSPP,VSPP-360-1-RENT,956,37.00,35372.00,35372.00,26966.85,8405.15,8405.15,Thai Baht
IV,2972737,2018-09-06,Fujitsu Scanner,PA03670-B051,1,19900.00,19900.00,19900.00,18905.00,995.00,995.00,Thai Baht
IV,2972753,2018-09-06,Fujitsu Scanner,PA03670-B601,1,29000.00,29000.00,29000.00,25660.00,3340.00,3340.00,Thai Baht
IV,2972753,2018-09-06,Fujitsu Scanner,TV-5-HMN-SC11-2,1,0.00,0.00,0.00,1700.00,-1700.00,-1700.00,Thai Baht
IV,2972787,2018-09-06,Intermec Technologies Corp.,1900GSR-2USB-A,300,2430.00,729000.00,729000.00,707130.00,21870.00,21870.00,Thai Baht
IV,2972788,2018-09-06,Intermec Technologies Corp.,EA2-00-1EG05A00,1,12100.00,12100.00,12100.00,11737.00,363.00,363.00,Thai Baht
IV,2972789,2018-09-06,Intermec Technologies Corp.,1902GHD-2USB-5-A,20,16507.00,330140.00,330140.00,320234.87,9905.13,9905.13,Thai Baht
IV,2972790,2018-09-06,Intermec Technologies Corp.,1981IFR-3SER-5,2,23905.00,47810.00,47810.00,44866.82,2943.18,2943.18,Thai Baht
IV,2972791,2018-09-06,Intermec Technologies Corp.,46-00526,40,703.00,28120.00,28120.00,27480.05,639.95,639.95,Thai Baht
IV,2972791,2018-09-06,Intermec Technologies Corp.,CBL-020-300-C00,40,383.00,15320.00,15320.00,14985.30,334.70,334.70,Thai Baht
IV,2972792,2018-09-06,Intermec Technologies Corp.,PM43A11000000201,1,35300.00,35300.00,35300.00,34241.00,1059.00,1059.00,Thai Baht
IV,2972793,2018-09-06,Acronis Asia Pte Ltd,SPQBMSENS,1,10000.00,10000.00,10000.00,7425.00,2575.00,2575.00,Thai Baht
IV,2972797,2018-09-06,Symantec Enterprise,SEP-COM-1-24-AP-B,20,308.00,6160.00,6160.00,5702.40,457.60,457.60,Thai Baht
IV,2972797,2018-09-06,Symantec Enterprise,SEP-CSUP-1-24-AP-B,20,385.00,7700.00,7700.00,7128.00,572.00,572.00,Thai Baht
IV,2972816,2018-09-06,Veritas,13667-M0224,1,82630.00,82630.00,82630.00,63926.28,18703.72,18703.72,Thai Baht
IV,2972833,2018-09-06,Symantec Enterprise,SEP-COM-1-24-AP-B,6,631.00,3786.00,3786.00,1133.57,2652.43,2652.43,Thai Baht
IV,2972833,2018-09-06,Symantec Enterprise,SEP-CSUP-1-24-AP-B,6,0.00,0.00,0.00,2125.44,-2125.44,-2125.44,Thai Baht
IV,2972870,2018-09-06,VMware VSPP,VSPP-30000-RENT,1,630000.00,630000.00,630000.00,502500.00,127500.00,127500.00,Thai Baht
IV,2972870,2018-09-06,VMware VSPP,VSPP-30000-1-RENT,16347,21.00,343287.00,343287.00,273812.25,69474.75,69474.75,Thai Baht
IV,2972968,2018-09-06,Fortinet RR,FC-10-L0401-247-02-12,1,47500.00,47500.00,47500.00,31898.70,15601.30,15601.30,Thai Baht
IV,2972968,2018-09-06,Fortinet PJ,FAZ-400E,1,223000.00,223000.00,223000.00,218854.65,4145.35,4145.35,Thai Baht
IV,2973155,2018-09-06,Oracle Corp,B73304,2,33820.00,67640.00,67640.00,62805.60,4834.40,4834.40,Thai Baht
IV,2973155,2018-09-06,Oracle Corp,B73302,1,12070.00,12070.00,12070.00,11200.80,869.20,869.20,Thai Baht
IV,2973157,2018-09-06,Huawei Enterprise,0235G73U-88134UGQ-16,1,13500.00,13500.00,13500.00,12465.14,1034.86,1034.86,Thai Baht
IV,2973157,2018-09-06,Huawei Enterprise,0235G7CH-88134UGQ-16,1,13500.00,13500.00,13500.00,12465.14,1034.86,1034.86,Thai Baht
IV,2973243,2018-09-06,Webnic,SYMTSS-38,3,20400.00,61200.00,61200.00,55440.00,5760.00,5760.00,Thai Baht
IV,2973249,2018-09-06,Nutanix,NX-3360-G5-12150.,1,3258000.00,3258000.00,3258000.00,1585119.74,1672880.26,1672880.26,Thai Baht
IV,2973249,2018-09-06,Nutanix,LIC-PRS-PRO-1YR-1,3,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2973249,2018-09-06,Nutanix,S-L34-3060-G5-50MO,1,0.00,0.00,0.00,1030806.95,-1030806.95,-1030806.95,Thai Baht
IV,2973249,2018-09-06,Nutanix,L-PRO-3060-G5-1YR,3,0.00,0.00,0.00,119687.09,-119687.09,-119687.09,Thai Baht
IV,2973249,2018-09-06,Nutanix,C-CPU-2640V4,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2973249,2018-09-06,Nutanix,C-MEM-32GB-DDR4-2400,48,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2973249,2018-09-06,Nutanix,C-HDD-2TB-2.5,12,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2973249,2018-09-06,Nutanix,C-SSD-1920GB-2.5-C,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2973249,2018-09-06,Nutanix,C-NIC-10G-2-SI,3,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2973249,2018-09-06,Nutanix,C-CBL-NONE,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2973249,2018-09-06,Nutanix,L-PRO-3060-G5-3YR,3,0.00,0.00,0.00,322612.61,-322612.61,-322612.61,Thai Baht
IV,2973370,2018-09-07,Intermec Technologies Corp.,1452G2D-2USB-5-A,1,14800.00,14800.00,14800.00,14355.55,444.45,444.45,Thai Baht
IV,2973371,2018-09-07,Symantec Enterprise,SEP-NEW-1-25,4,1196.00,4784.00,4784.00,1900.80,2883.20,2883.20,Thai Baht
IV,2973371,2018-09-07,Symantec Enterprise,SEP-SUP-1-25,4,0.00,0.00,0.00,2376.00,-2376.00,-2376.00,Thai Baht
IV,2973386,2018-09-07,Red Hat,RH00151RN,4,54545.00,218180.00,217089.10,206278.88,10810.22,11901.12,Thai Baht
IV,2973386,2018-09-07,Red Hat,RH00004RN,3,54545.00,163635.00,162816.82,154709.16,8107.66,8925.84,Thai Baht
IV,2973390,2018-09-07,Intermec Technologies Corp.,1202G-2USB-5,1,7000.00,7000.00,7000.00,5781.36,1218.64,1218.64,Thai Baht
IV,2973401,2018-09-07,Symantec Enterprise,S-SBE-NEW-1-24-1Y-B,1,717.00,717.00,717.00,642.88,74.12,74.12,Thai Baht
IV,2973444,2018-09-07,VMware VSPP,VSPP-360-RENT,1,13400.00,13400.00,13400.00,10154.88,3245.12,3245.12,Thai Baht
IV,2973444,2018-09-07,VMware VSPP,VSPP-360-1-RENT,144,37.00,5328.00,5328.00,4061.95,1266.05,1266.05,Thai Baht
IV,2973445,2018-09-07,Intermec Technologies Corp.,STND-15R00-000-6,20,0.00,0.00,0.00,6924.73,-6924.73,-6924.73,Thai Baht
IV,2973445,2018-09-07,Intermec Technologies Corp.,1900GSR-2USB,20,4500.00,90000.00,90000.00,80375.27,9624.73,9624.73,Thai Baht
IV,2973492,2018-09-07,Red Hat,RH00003,1,40800.00,40800.00,40800.00,38347.00,2453.00,2453.00,Thai Baht
IV,2973541,2018-09-07,Fujitsu Scanner,TV-5-HMN-SP15-3,25,0.00,0.00,0.00,87500.00,-87500.00,-87500.00,Thai Baht
IV,2973541,2018-09-07,Fujitsu Scanner,MA8X5NBD-FJS-A4-03,25,0.00,0.00,0.00,41125.00,-41125.00,-41125.00,Thai Baht
IV,2973541,2018-09-07,Fujitsu Scanner,MA8X5NBD-FJS-A3-03,15,0.00,0.00,0.00,24675.00,-24675.00,-24675.00,Thai Baht
IV,2973541,2018-09-07,Fujitsu Scanner,PA03740-B001,15,154540.00,2318100.00,2318100.00,2753447.55,-435347.55,-435347.55,Thai Baht
IV,2973541,2018-09-07,Fujitsu Scanner,TV-5-HMN-SP32-2,15,0.00,0.00,0.00,75000.00,-75000.00,-75000.00,Thai Baht
IV,2973541,2018-09-07,Fujitsu Scanner,PA03670-B501,25,47840.00,1196000.00,1196000.00,426929.25,769070.75,769070.75,Thai Baht
IV,2973735,2018-09-07,VMware VSPP,VSPP-CUST-RENT,1,170000.00,170000.00,170000.00,164000.00,6000.00,6000.00,Thai Baht
IV,2973735,2018-09-07,VMware VSPP,VSPP-CUST-1-RENT,9964,17.00,169388.00,169388.00,163409.60,5978.40,5978.40,Thai Baht
IV,2973776,2018-09-07,Symantec Cloud Enterprise,S-SBE-NEW-25-50-1Y,30,555.00,16650.00,16650.00,14917.44,1732.56,1732.56,Thai Baht
IV,2973918,2018-09-07,Arista Networks,SFP-1G-T,9,7290.00,65610.00,65610.00,90116.55,-24506.55,-24506.55,Thai Baht
IV,2973918,2018-09-07,Arista Networks,CAB-SFP-SFP-5M,6,7290.00,43740.00,43740.00,13743.89,29996.11,29996.11,Thai Baht
IV,2974001,2018-09-07,Veeam,V-ESSSTD-VS-P0000-00,1,26700.00,26700.00,26700.00,24176.88,2523.12,2523.12,Thai Baht
IV,2974001,2018-09-07,Veeam Service,V-ESSSTD-VS-P02YP-00,1,10900.00,10900.00,10900.00,9853.78,1046.22,1046.22,Thai Baht
IV,2974006,2018-09-07,Symantec Enterprise,..SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,285.12,30.88,30.88,Thai Baht
IV,2974006,2018-09-07,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,356.40,38.60,38.60,Thai Baht
IV,2974093,2018-09-07,Huawei Enterprise,"98,010,626.00 ",125,25000.00,3125000.00,3125000.00,3031304.93,93695.07,93695.07,Thai Baht
IV,2974104,2018-09-07,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,289.44,26.56,26.56,Thai Baht
IV,2974104,2018-09-07,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,361.80,33.20,33.20,Thai Baht
IV,2974106,2018-09-07,Symantec Enterprise,SEP-COM-1-24-AP-B,10,262.00,2620.00,2620.00,1929.60,690.40,690.40,Thai Baht
IV,2974106,2018-09-07,Symantec Enterprise,SEP-CSUP-1-24-AP-B,10,395.00,3950.00,3950.00,3618.00,332.00,332.00,Thai Baht
IV,2974119,2018-09-07,Symantec Enterprise,SEP-COM-1-24-AP-B,1,711.00,711.00,707.44,283.39,424.05,427.61,Thai Baht
IV,2974119,2018-09-07,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,0.00,0.00,0.00,354.24,-354.24,-354.24,Thai Baht
IV,2974232,2018-09-10,Intermec Technologies Corp.,I12-00-43000007,3,19000.00,57000.00,57000.00,49711.36,7288.64,7288.64,Thai Baht
IV,2974283,2018-09-10,Quest Software,LLA-KCE-PB-3YR,1,408800.00,408800.00,408800.00,267623.46,141176.54,141176.54,Thai Baht
IV,2974283,2018-09-10,Quest Software,LLB-KCE-PB-3YR,211,0.00,0.00,0.00,116630.25,-116630.25,-116630.25,Thai Baht
IV,2974315,2018-09-10,Huawei Enterprise,02350KKF,1,75000.00,75000.00,75000.00,68802.44,6197.56,6197.56,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F4051-E234,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F2036-E100,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Server,S26361-F3694-E10,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F2735-E175,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F4530-E10,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F2735-E82,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F1452-E100,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,T26139-Y1968-E100,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F4026-E464,12,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F2495-E416,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F5243-E11,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-K1602-V160,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,TV-5-HMN-RX/TX,1,0.00,0.00,0.00,100000.00,-100000.00,-100000.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-K1567-V408,1,1054600.00,1054600.00,1054600.00,920000.00,134600.00,134600.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Server,S26361-F3849-E100,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F3778-E1,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Server,S26361-F5531-E560,16,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F3953-E401,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26361-F1790-E243,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Scanner,S26113-F574-E13,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Server,S26381-K521-L177,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974353,2018-09-10,Fujitsu Server,S26381-K467-L101,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2974510,2018-09-10,VMWare Inc,WS14-PLAY-C,9,4300.00,38700.00,38700.00,36528.56,2171.44,2171.44,Thai Baht
IV,2974514,2018-09-10,Symantec Enterprise,CC-SMD-NEW-100-250.,100,15400.00,1540000.00,1540000.00,823180.00,716820.00,716820.00,Thai Baht
IV,2974514,2018-09-10,Symantec Enterprise,CC-SMD-SUP-100-250,100,0.00,0.00,0.00,644089.00,-644089.00,-644089.00,Thai Baht
IV,2974539,2018-09-10,Red Hat,MW0196814RN,1,256800.00,256800.00,256800.00,244160.00,12640.00,12640.00,Thai Baht
IV,2974552,2018-09-10,Intermec Technologies Corp.,PC43TB00000201,5,6700.00,33500.00,33500.00,33204.13,295.87,295.87,Thai Baht
IV,2974563,2018-09-10,Fujitsu Scanner,S26361-F3934-L512,1,10000.00,10000.00,10000.00,9700.00,300.00,300.00,Thai Baht
IV,2974586,2018-09-10,Symantec Enterprise,SEP-COM-1-24-AP-B,1,527.00,527.00,527.00,285.12,241.88,241.88,Thai Baht
IV,2974586,2018-09-10,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,659.00,659.00,659.00,356.40,302.60,302.60,Thai Baht
IV,2974607,2018-09-10,VMWare Inc,VS6-ESSL-KIT-C,1,15000.00,15000.00,15000.00,14095.13,904.87,904.87,Thai Baht
IV,2974607,2018-09-10,VMWare Inc,VS6-ESSL-SUB-C,1,2100.00,2100.00,2100.00,1959.75,140.25,140.25,Thai Baht
IV,2974630,2018-09-10,Intermec Technologies Corp.,MK7120-31A38,1,5000.00,5000.00,4975.00,3893.21,1081.79,1106.79,Thai Baht
IV,2974652,2018-09-10,Symantec Enterprise,SEP-NEW-1-24-B,1,527.00,527.00,527.00,475.20,51.80,51.80,Thai Baht
IV,2974652,2018-09-10,Symantec Enterprise,SEP-SUP-1-24-B,1,659.00,659.00,659.00,594.00,65.00,65.00,Thai Baht
IV,2974653,2018-09-10,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,283.39,32.61,32.61,Thai Baht
IV,2974653,2018-09-10,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,354.24,40.76,40.76,Thai Baht
IV,2974656,2018-09-10,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,283.39,32.61,32.61,Thai Baht
IV,2974656,2018-09-10,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,354.24,40.76,40.76,Thai Baht
IV,2974659,2018-09-10,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,283.39,32.61,32.61,Thai Baht
IV,2974659,2018-09-10,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,354.24,40.76,40.76,Thai Baht
IV,2974689,2018-09-10,Intermec Technologies Corp.,1250G-2USB-1,1,2650.00,2650.00,2650.00,1872.13,777.87,777.87,Thai Baht
IV,2974782,2018-09-10,Fujitsu Scanner,TV-5-HMN-SC12-2,1,4051.00,4051.00,4051.00,3970.00,81.00,81.00,Thai Baht
IV,2974888,2018-09-10,Symantec Enterprise,SEP-COM-1-24-AP-B,6,316.00,1896.00,1896.00,1710.72,185.28,185.28,Thai Baht
IV,2974888,2018-09-10,Symantec Enterprise,SEP-CSUP-1-24-AP-B,6,395.00,2370.00,2370.00,2138.40,231.60,231.60,Thai Baht
IV,2974888,2018-09-10,Symantec Enterprise,SEP-CSUP-1-24-AP-B,6,395.00,2370.00,2370.00,2138.40,231.60,231.60,Thai Baht
IV,2974888,2018-09-10,Symantec Enterprise,SEP-CSUP-1-24-AP-B,6,395.00,2370.00,2370.00,2138.40,231.60,231.60,Thai Baht
IV,2974953,2018-09-10,Veritas,12039-M0008,4,13140.00,52560.00,52560.00,49314.64,3245.36,3245.36,Thai Baht
IV,2974953,2018-09-10,Veritas,13670-M0008,1,23840.00,23840.00,23840.00,22363.61,1476.39,1476.39,Thai Baht
IV,2975079,2018-09-10,Symantec Enterprise,SEP-COM-25-49-AP-B,40,215.05,8602.00,8602.00,9065.92,-463.92,-463.92,Thai Baht
IV,2975079,2018-09-10,Symantec Enterprise,SEP-CSUP-25-49-AP-B,40,316.00,12640.00,12640.00,11335.68,1304.32,1304.32,Thai Baht
IV,2975102,2018-09-10,VMware VSPP,VSPP-3600-RENT-062018,1,47585.00,47585.00,47585.00,39195.00,8390.00,8390.00,Thai Baht
IV,2975137,2018-09-10,Microsoft Cloud,P71-01031,2,4049.00,8098.00,8098.00,7439.52,658.48,658.48,Thai Baht
IV,2975137,2018-09-10,Microsoft Cloud,TFA-00523,2,290.00,580.00,580.00,546.98,33.02,33.02,Thai Baht
IV,2975137,2018-09-10,Microsoft Cloud,7NQ-00302,16,4627.00,74032.00,74032.00,70007.50,4024.50,4024.50,Thai Baht
IV,2975138,2018-09-10,Symantec Enterprise,SEP-NEW-1-25,10,542.00,5420.00,5420.00,4752.00,668.00,668.00,Thai Baht
IV,2975138,2018-09-10,Symantec Enterprise,SEP-SUP-1-25,10,678.00,6780.00,6780.00,6740.00,40.00,40.00,Thai Baht
IV,2975140,2018-09-10,Veritas,13112-M0008,1,19064.00,19064.00,19064.00,17181.62,1882.38,1882.38,Thai Baht
IV,2975140,2018-09-10,Veritas,10931-M0008,2,30551.61,61103.22,61103.22,55069.89,6033.33,6033.33,Thai Baht
IV,2975141,2018-09-10,Symantec Enterprise,SEP-NEW-1-25,10,542.00,5420.00,5420.00,4752.00,668.00,668.00,Thai Baht
IV,2975141,2018-09-10,Symantec Enterprise,SEP-SUP-1-25,30,678.00,20340.00,20340.00,17820.00,2520.00,2520.00,Thai Baht
IV,2975418,2018-09-11,Huawei Enterprise,02232JHW,10,24900.00,249000.00,249000.00,74129.11,174870.89,174870.89,Thai Baht
IV,2975418,2018-09-11,Huawei Enterprise,02311SEC,20,0.00,0.00,0.00,134427.17,-134427.17,-134427.17,Thai Baht
IV,2975418,2018-09-11,Huawei Enterprise,02310PLY,10,0.00,0.00,0.00,37633.53,-37633.53,-37633.53,Thai Baht
IV,2975577,2018-09-11,Red Hat,RH00004RN,2,24600.00,49200.00,49200.00,47174.00,2026.00,2026.00,Thai Baht
IV,2975583,2018-09-11,Red Hat,RH00004,8,24900.00,199200.00,199200.00,188696.00,10504.00,10504.00,Thai Baht
IV,2975621,2018-09-11,Fujitsu Scanner,PA03753-0001,1,700.00,700.00,700.00,590.00,110.00,110.00,Thai Baht
IV,2975621,2018-09-11,Fujitsu Scanner,PA03753-0002,1,1380.00,1380.00,1380.00,1170.00,210.00,210.00,Thai Baht
IV,2975636,2018-09-11,Red Hat,RH00001,4,125000.00,500000.00,500000.00,471412.00,28588.00,28588.00,Thai Baht
IV,2975636,2018-09-11,Red Hat,RH00003,3,40200.00,120600.00,120600.00,129027.00,-8427.00,-8427.00,Thai Baht
IV,2975655,2018-09-11,Fujitsu Scanner,TV-5-HMN-SP12-2,4,1830.00,7320.00,7320.00,6556.00,764.00,764.00,Thai Baht
IV,2975686,2018-09-11,Symantec Enterprise,SEP-NEW-S-2500-5K-1Y,2500,260.00,650000.00,650000.00,598950.00,51050.00,51050.00,Thai Baht
IV,2975714,2018-09-11,Red Hat,RH00004,1,25000.00,25000.00,25000.00,22149.00,2851.00,2851.00,Thai Baht
IV,2975914,2018-09-11,Intermec Technologies Corp.,1202G-2USB-5,1,6500.00,6500.00,6500.00,5781.36,718.64,718.64,Thai Baht
IV,2975997,2018-09-11,Symantec Enterprise,SPS-EE-NEW-25-50,48,2916.67,140000.16,140000.16,27973.44,112026.72,112026.72,Thai Baht
IV,2975997,2018-09-11,Symantec Enterprise,SPS-EE-SUP-25-50,48,0.00,0.00,0.00,107712.00,-107712.00,-107712.00,Thai Baht
IV,2976056,2018-09-11,Symantec Enterprise,SEP-NEW-1-25,3,542.00,1626.00,1617.87,1416.96,200.91,209.04,Thai Baht
IV,2976056,2018-09-11,Symantec Enterprise,SEP-SUP-1-25,3,678.00,2034.00,2023.83,1771.20,252.63,262.80,Thai Baht
IV,2976057,2018-09-11,NetApp BV,PSNAP-PS,1,40000.00,40000.00,40000.00,35000.00,5000.00,5000.00,Thai Baht
IV,2976057,2018-09-11,NetApp BV,PSNAP-MA,1,60000.00,60000.00,60000.00,40000.00,20000.00,20000.00,Thai Baht
IV,2976086,2018-09-11,NetApp BV,PSNAP-MA,1,55000.00,55000.00,55000.00,40000.00,15000.00,15000.00,Thai Baht
IV,2976179,2018-09-12,Intermec Technologies Corp.,PR2A300610021,1,6970.00,6970.00,6970.00,6695.72,274.28,274.28,Thai Baht
IV,2976187,2018-09-12,Veritas,13670-M0008,1,23840.00,23840.00,23840.00,22162.14,1677.86,1677.86,Thai Baht
IV,2976218,2018-09-12,Intermec Technologies Corp.,1250G-2USB-1,15,2200.00,33000.00,33000.00,28081.95,4918.05,4918.05,Thai Baht
IV,2976219,2018-09-12,Intermec Technologies Corp.,1250G-2USB-1,50,1980.00,99000.00,99000.00,96036.51,2963.49,2963.49,Thai Baht
IV,2976353,2018-09-12,Intermec Technologies Corp.,YJ-HH360-R-2USB,1,1047.00,1047.00,1047.00,1015.77,31.23,31.23,Thai Baht
IV,2976438,2018-09-12,Veritas,VRTS-PS-PJ-MOC.,1,1500000.00,1500000.00,1500000.00,1391336.10,108663.90,108663.90,Thai Baht
IV,2976506,2018-09-12,Huawei Enterprise,"2,318,170.00 ",2,15100.00,30200.00,30200.00,27838.83,2361.17,2361.17,Thai Baht
IV,2976506,2018-09-12,Huawei Enterprise,"98,010,581.00 ",1,24700.00,24700.00,24700.00,22842.12,1857.88,1857.88,Thai Baht
IV,2976536,2018-09-12,Fujitsu Scanner,FPC04866DK,1,44910.00,44910.00,44910.00,39200.00,5710.00,5710.00,Thai Baht
IV,2976536,2018-09-12,Fujitsu Scanner,PG30039A,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2976553,2018-09-12,Veritas,13670-M0008,1,23840.00,23840.00,23840.00,22027.82,1812.18,1812.18,Thai Baht
IV,2976592,2018-09-12,Intermec Technologies Corp.,1300G-2USB,1,2920.00,2920.00,2920.00,2696.47,223.53,223.53,Thai Baht
IV,2976761,2018-09-12,Quest Software,EEB-KCE-PB-3YR,1500,1080.00,1620000.00,1620000.00,1519520.10,100479.90,100479.90,Thai Baht
IV,2976772,2018-09-12,VMWare Inc,VS6-ESSL-KIT-C,1,15000.00,15000.00,15000.00,13884.75,1115.25,1115.25,Thai Baht
IV,2976772,2018-09-12,VMWare Inc,VS6-ESSL-SUB-C,1,2100.00,2100.00,2100.00,1930.50,169.50,169.50,Thai Baht
IV,2977036,2018-09-13,Fujitsu Scanner,PA03740-B501,1,173000.00,173000.00,173000.00,164000.00,9000.00,9000.00,Thai Baht
IV,2977046,2018-09-13,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,285.12,30.88,30.88,Thai Baht
IV,2977046,2018-09-13,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,356.40,38.60,38.60,Thai Baht
IV,2977050,2018-09-13,Fujitsu Scanner,INSTALLATIONA4..,1,1200.00,1200.00,1200.00,1000.00,200.00,200.00,Thai Baht
IV,2977050,2018-09-13,Fujitsu Scanner,PA03670-B501,1,63500.00,63500.00,63500.00,60000.00,3500.00,3500.00,Thai Baht
IV,2977051,2018-09-13,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,285.12,30.88,30.88,Thai Baht
